time,group1_current,group2_current,group3_current,group4_current,group5_current,group6_current,heat,inlet_mean_temp,max_temp_fuel,temp_blanket,temp_fuel
0.0088136294078145,8.3403022449172e+20,3.2955988972679e+21,8.2239796242655e+21,5.7435604133633e+21,3.7460839130955e+21,1.0468872426586e+21,2022687502.556,964.73278855096,1169.4959117265,928.20420316025,1023.6470715865
0.010577355289377,8.3400079242009e+20,3.2954818969362e+21,8.2236869612879e+21,5.74335709082e+21,3.745951724887e+21,1.0468503028659e+21,2022616231.3977,964.73278431182,1169.4959171224,928.20423089372,1023.6431901136
0.012693826347253,8.3396371730856e+20,3.2953345418363e+21,8.2233183669884e+21,5.7431009739092e+21,3.7457852010509e+21,1.0468037683615e+21,2022526459.5781,964.73277921862,1169.495923435,928.20426414723,1023.6383852638
0.015233591616703,8.3391704825265e+20,3.2951490862565e+21,8.2228544554027e+21,5.7427785788405e+21,3.7455755731226e+21,1.046745190268e+21,2022413469.3717,964.7327730978,1169.4959306645,928.20430401197,1023.6324096563
0.018281309940044,8.3385812629768e+20,3.2949149773812e+21,8.2222688164891e+21,5.7423715290669e+21,3.7453108882695e+21,1.0466712300648e+21,2022270831.7905,964.73276573988,1169.4959386501,928.20435179113,1023.6249410995
0.021938571928053,8.3378342168591e+20,3.2946182094478e+21,8.221526396851e+21,5.7418554271339e+21,3.7449752756239e+21,1.0465774550426e+21,2022090014.6014,964.73275689171,1169.495946903,928.20440903919,1023.6155588622
0.026327286313664,8.3368827745195e+20,3.2942403071621e+21,8.2205809525485e+21,5.7411980784353e+21,3.7445477902272e+21,1.046458015805e+21,2021859764.4784,964.73274624695,1169.4959542977,928.20447760757,1023.6037137341
0.031593743576396,8.3356653464353e+20,3.2937568404749e+21,8.2193713285568e+21,5.7403568949706e+21,3.7440007224283e+21,1.0463051746053e+21,2021565203.8582,964.73273343428,1169.495958506,928.20455969709,1023.5886921605
0.037913492291676,8.33409993764e+20,3.2931352910759e+21,8.2178161150203e+21,5.7392751639812e+21,3.7432971669813e+21,1.0461086271848e+21,2021186533.0504,964.73271800268,1169.4959549583,928.20465791744,1023.5695770527
0.045497190750011,8.3320764314066e+20,3.2923319964846e+21,8.2158059941327e+21,5.7378767005878e+21,3.7423875376237e+21,1.0458545304884e+21,2020697170.3007,964.73269940309,1169.49593494,928.20477535308,1023.5452121296
0.054597628900013,8.3294458467676e+20,3.291287896493e+21,8.2131930878158e+21,5.7360583999792e+21,3.7412047099936e+21,1.0455241477836e+21,2020061161.8634,964.73267696511,1169.4958820945,928.20491563354,1023.5141827439
0.065518154680015,8.3260068542411e+20,3.2899231934878e+21,8.2097775802055e+21,5.7336808766275e+21,3.7396579130546e+21,1.0450921447068e+21,2019229931.506,964.73264986747,1169.4957660014,928.20508300318,1023.4748311412
