time,group1_current,group2_current,group3_current,group4_current,group5_current,group6_current,heat,inlet_mean_temp,max_temp_fuel,temp_blanket,temp_fuel
2.0933287415933,6.7384990383157e+20,2.6356588028507e+21,6.5658043716523e+21,4.5100341982395e+21,2.828319807179e+21,6.8359498394298e+20,1663254889.7517,934.96339812512,1098.2071849752,924.90374136794,969.40918068266
2.5119954899119,5.9887591321271e+20,2.3424434849659e+21,5.8354059034131e+21,4.0082770634485e+21,2.5136165203677e+21,6.0746943422628e+20,1478098867.6005,941.17320461059,1090.8750420439,924.8926136532,970.37546362338
3.0143955878943,5.0945822037382e+20,1.9927259031962e+21,4.9642421034426e+21,3.4098333966228e+21,2.1382881081872e+21,5.1669161789379e+20,1257315306.2944,947.81408595973,1079.534627422,924.87217895566,971.48891489738
3.6172757054731,4.1405716373749e+20,1.619594303631e+21,4.0347353668319e+21,2.7713284781496e+21,1.7378525317138e+21,4.1986278813229e+20,1021802243.59,954.32485771877,1064.7197328,924.84131725516,972.69968556245
4.3407318465678,3.2363717915627e+20,1.2659344175594e+21,3.1537207105443e+21,2.1661549109015e+21,1.3583376137922e+21,3.281197019168e+20,798632330.98006,959.8533595899,1048.1557342084,924.80178285604,973.83960392552
5.2088792158813,2.4999094371714e+20,9.7787149075016e+20,2.4360996234987e+21,1.673234723982e+21,1.0492303172288e+21,2.5341926243036e+20,616896805.64143,963.72849160144,1032.3442935633,924.75897520815,974.69491272715
6.2506560590576,1.984698147242e+20,7.7634134383213e+20,1.9340324776397e+21,1.3283850883064e+21,8.3298388597021e+20,2.0117346277866e+20,489778660.22796,966.07655099704,1019.5074329108,924.72016641871,975.17001809263
7.5007882708691,1.642377316546e+20,6.4243573007394e+20,1.6004312853369e+21,1.0992518568624e+21,6.8930258159822e+20,1.6646569900778e+20,405320526.46825,967.81655638707,1010.374784449,924.69050033633,975.42828362921
9.0009469250429,1.3551325949164e+20,5.3007612947838e+20,1.3205168880594e+21,9.0699261324309e+20,5.6874263339731e+20,1.3734558801459e+20,334437059.49203,969.8893589495,1003.8735524892,924.66976686792,975.7484057914
10.801137310051,1.041989005182e+20,4.0758798030343e+20,1.0153789982759e+21,6.974073669127e+20,4.3731687185189e+20,1.0560275920624e+20,257149451.27124,972.48586594294,998.33023529299,924.65382975753,976.24947294648
12.961365772062,7.2460179519078e+19,2.8343913034833e+20,7.0610361456358e+20,4.8498107491373e+20,3.0411030876893e+20,7.3432446129561e+19,178814378.44341,975.04214094934,993.10797149844,924.6396105311,976.82620662205
15.553639926474,4.6651446246703e+19,1.824847126177e+20,4.5460666090645e+20,3.1224158645906e+20,1.957918056875e+20,4.7275262349869e+19,115120862.82505,976.92826916878,988.66993945386,924.62732669295,977.27062123409
18.664368911769,2.9688595310327e+19,1.1613149651089e+20,2.8930626933302e+20,1.9870673183954e+20,1.2459929122026e+20,3.0084757196634e+19,73261921.774963,977.98579806187,985.48846438801,924.61839089197,977.46490159259
22.397243694123,2.0168854588577e+19,7.8893155681796e+19,1.96536968914e+20,1.3498948970573e+20,8.4645536305589e+19,2.043783463056e+19,49771834.511767,978.41617041473,983.48856358462,924.61308221752,977.43181185845
26.876693432947,1.6014831579999e+19,6.2643730016266e+19,1.5605547400366e+20,1.071855257e+20,6.7211281449526e+19,1.6228462974253e+19,39522479.047042,978.45350098956,982.40435844023,924.61078434573,977.27438946407
32.252033119537,1.5613227745355e+19,6.1072494100143e+19,1.5214030504456e+20,1.0449669823993e+20,6.5525481639207e+19,1.582159485901e+19,38532745.484682,978.29568923139,982.0332619356,924.61080407866,977.11206954524
38.702440743444,1.7209155787455e+19,6.7314936382571e+19,1.6769061442022e+20,1.1517739521019e+20,7.2222944699288e+19,1.7438812565944e+19,42471745.69067,978.13728595339,982.16145099499,924.61243033151,977.04548893061
46.442929892133,1.7561159728969e+19,6.8691958896296e+19,1.7112137183543e+20,1.1753388250978e+20,7.3700696927387e+19,1.7795671635902e+19,43340790.058896,978.11458079726,982.21888642547,924.61411302055,977.03196867461
55.73151687056,1.7486812165195e+19,6.8401183554283e+19,1.7039713772832e+20,1.1703647039214e+20,7.3388816195629e+19,1.7720370530981e+19,43157380.136229,978.12155010894,982.21165339351,924.61585286054,977.03122942201
66.877821244672,1.7490317719971e+19,6.8414895209025e+19,1.7043129619406e+20,1.1705993837131e+20,7.3403537550831e+19,1.7723923110165e+19,43166051.693942,978.11899406446,982.20967781011,924.61794004995,977.02937157206
80.253386493606,1.7500496387066e+19,6.8454712185877e+19,1.7053049621935e+20,1.1712808065001e+20,7.3446273151266e+19,1.7734239052801e+19,43191191.786331,978.11681036435,982.20967960138,924.62045401375,977.02785727743
96.304064792327,1.7502936612196e+19,6.8464259718757e+19,1.7055429180478e+20,1.1714443110056e+20,7.3456531375507e+19,1.7736711083874e+19,43197228.281762,978.11568122637,982.20906960444,924.62347278443,977.02685458005
100,1.7500605822075e+19,6.8455144358969e+19,1.7053159037188e+20,1.1712884202983e+20,7.3446759168548e+19,1.7734351253078e+19,43191486.134553,978.11507401305,982.20822402305,924.62416700723,977.02623035237
